Latitude,Longitude,Mean_Temperature_C
42.5,-103.5,14.91795721875
42.5,-102.5,14.1730860625
42.5,-101.5,13.305072749999999
42.5,-100.5,13.373058375
42.5,-99.5,13.4181500625
42.5,-98.5,13.101222875
42.5,-97.5,13.040800125
42.5,-96.5,13.2196368125
42.5,-95.5,13.0591830625
42.5,-94.5,13.4501058125
42.5,-93.5,13.43947025
42.5,-92.5,13.3348006875
42.5,-91.5,12.9987373125
42.5,-90.5,13.061922
42.5,-89.5,13.07190315625
42.5,-88.5,12.6907978125
42.5,-87.5,11.34179896875
42.5,-86.5,11.61697190625
42.5,-85.5,12.0975646875
42.5,-84.5,12.50590890625
42.5,-83.5,12.682140375
42.5,-82.5,12.729740125
42.5,-81.5,11.68406103125
42.5,-80.5,11.29308878125
42.5,-79.5,10.83091553125
42.5,-78.5,10.408576875
42.5,-77.5,10.811739093749999
42.5,-76.5,11.349662875
42.5,-75.5,10.67315875
42.5,-74.5,10.25680540625
42.5,-73.5,11.7280998125
42.5,-72.5,11.30413046875
42.5,-71.5,11.38710390625
42.5,-70.5,11.5469741875
42.5,-69.5,11.26660159375
42.5,-68.5,10.8428458125
42.5,-67.5,10.441742
42.5,-66.5,9.86562721875
42.5,-65.5,9.7910290625
42.5,-64.5,10.270771
42.5,-63.5,10.64441865625
42.5,-62.5,10.86429603125
42.5,-61.5,10.9116631875
42.5,-60.5,11.200613125
42.5,-59.5,11.65154078125
42.5,-58.5,12.31991190625
42.5,-57.5,12.67425353125
42.5,-56.5,12.5902595625
42.5,-55.5,13.09250828125
42.5,-54.5,13.71987728125
42.5,-53.5,13.68938065625
42.5,-52.5,13.60001559375
42.5,-51.5,13.381878
42.5,-50.5,12.8785686875
42.5,-49.5,13.1842556875
42.5,-48.5,14.71763425
42.5,-47.5,16.0293179375
42.5,-46.5,17.113801875
42.5,-45.5,17.9046191875
42.5,-44.5,18.3934840625
42.5,-43.5,18.4640120625
42.5,-42.5,18.430540125
42.5,-41.5,18.474630375
42.5,-40.5,18.4616794375
42.5,-39.5,18.5375995
42.5,-38.5,18.725607
42.5,-37.5,18.8483865625
42.5,-36.5,18.8853436875
42.5,-35.5,18.8722628125
42.5,-34.5,18.6626568125
42.5,-33.5,18.444896687499998
42.5,-32.5,18.3236961875
42.5,-31.5,18.2923335625
42.5,-30.5,18.03664225
42.5,-29.5,17.9364414375
42.5,-28.5,17.914937875
42.5,-27.5,17.664729875
42.5,-26.5,17.4091511875
42.5,-25.5,17.4305934375
42.5,-24.5,17.2742786875
42.5,-23.5,17.0823363125
42.5,-22.5,16.8915289375
42.5,-21.5,16.7199515
42.5,-20.5,16.593548
42.5,-19.5,16.5186080625
42.5,-18.5,16.4473761875
42.5,-17.5,16.46423525
42.5,-16.5,16.409814875
42.5,-15.5,16.3245143125
42.5,-14.5,16.258228125
42.5,-13.5,16.14365575
42.5,-12.5,15.981220125
42.5,-11.5,15.88524615625
42.5,-10.5,15.82569315625
42.5,-9.5,15.47872740625
42.5,-8.5,12.754199968750001
42.5,-7.5,10.13268096875
42.5,-6.5,8.36876300625
42.5,-5.5,9.3076170625
42.5,-4.5,8.9666633375
42.5,-3.5,8.72653
42.5,-2.5,9.03434180625
42.5,-1.5,11.1771565625
42.5,-0.5,9.4860649375
42.5,0.5,7.73788458125
42.5,1.5,7.29023936875
42.5,2.5,10.2282028875
42.5,3.5,16.8066025625
42.5,4.5,17.573631312499998
42.5,5.5,17.7388401875
42.5,6.5,17.9703674375
42.5,7.5,18.30916225
42.5,8.5,17.9203890625
42.5,9.5,15.5490206875
42.5,10.5,18.5571173125
42.5,11.5,16.751241625
42.5,12.5,13.90890315625
42.5,13.5,10.3477173125
42.5,14.5,15.4850481875
42.5,15.5,18.94565
42.5,16.5,19.2352161875
42.5,17.5,18.9052848125
42.5,18.5,16.4643725625
42.5,19.5,11.5058918125
42.5,20.5,8.568653124999999
42.5,21.5,9.4735851875
42.5,22.5,8.38529205
42.5,23.5,7.38987355
42.5,24.5,8.96774293125
42.5,25.5,10.96371265625
42.5,26.5,11.676857
42.5,27.5,12.42513471875
42.5,28.5,15.57201953125
42.5,29.5,15.8289679375
42.5,30.5,16.01257325
42.5,31.5,16.208805
42.5,32.5,16.15975003125
42.5,33.5,15.79255290625
42.5,34.5,15.73177725
42.5,35.5,15.815786375
42.5,36.5,15.86661915625
42.5,37.5,16.00935925
42.5,38.5,16.3804436875
42.5,39.5,16.7381535625
42.5,40.5,16.8405475
42.5,41.5,14.7815760625
42.5,42.5,8.13232225
42.5,43.5,4.5625400076875
42.5,44.5,1.61250685125
42.5,45.5,0.5729351078125
42.5,46.5,-0.5228366843750001
42.5,47.5,4.70561799
42.5,48.5,14.150733875
42.5,49.5,15.3527985
42.5,50.5,15.5977401875
42.5,51.5,15.3961886875
42.5,52.5,13.436958375
42.5,53.5,11.4134215625
42.5,54.5,9.95764165625
42.5,55.5,9.0816783125
42.5,56.5,9.2928964375
42.5,57.5,10.43075759375
42.5,58.5,8.65544708125
42.5,59.5,8.1943684375
42.5,60.5,9.095844375
42.5,61.5,10.0155735
42.5,62.5,10.5573024375
42.5,63.5,10.26766203125
42.5,64.5,9.9844438125
42.5,65.5,10.41613778125
42.5,66.5,10.943588125
42.5,67.5,10.91206165625
42.5,68.5,10.40610696875
42.5,69.5,8.96676435
42.5,70.5,2.9956894050000002
42.5,71.5,0.40966603749999997
42.5,72.5,-0.9216728179374999
42.5,73.5,-2.8981742975
42.5,74.5,-3.7172012312500002
42.5,75.5,-2.7513885462500003
42.5,76.5,0.009599678124999955
42.5,77.5,1.878101425625
42.5,78.5,-3.9501209250000002
42.5,79.5,-8.58382038125
42.5,80.5,-10.21837426875
42.5,81.5,-7.2424812
42.5,82.5,-4.38583178125
42.5,83.5,-4.8635960875
42.5,84.5,-3.4879780125
42.5,85.5,-3.12581631875
42.5,86.5,0.03114886687500007
42.5,87.5,0.4666232924999999
42.5,88.5,6.3103523
42.5,89.5,9.4159756
42.5,90.5,7.787467925
42.5,91.5,6.917511
42.5,92.5,7.9567890125
42.5,93.5,6.89824298125
42.5,94.5,5.298957875
42.5,95.5,2.72175024
42.5,96.5,1.232271193125
42.5,97.5,1.9501724175
42.5,98.5,3.44279290625
42.5,99.5,5.26993754375
42.5,100.5,5.71177101875
42.5,101.5,5.6484794625
42.5,102.5,4.8475208187500005
42.5,103.5,3.80323220625
42.5,104.5,3.49100685625
42.5,105.5,3.98426439375
42.5,106.5,4.288763025
42.5,107.5,4.43754009375
42.5,108.5,3.898876175
42.5,109.5,3.2253227125
42.5,110.5,3.33273505625
42.5,111.5,3.3233756875
42.5,112.5,2.71577641875
42.5,113.5,2.7392273
42.5,114.5,2.09283446875
42.5,115.5,1.32203293125
42.5,116.5,1.20534705125
42.5,117.5,0.7951984375000001
42.5,118.5,3.58869361875
42.5,119.5,5.36066630625
42.5,120.5,5.7872123375
42.5,121.5,5.8247451875
42.5,122.5,5.91309355625
42.5,123.5,5.6171435875
42.5,124.5,4.51512718125
42.5,125.5,3.8955059
42.5,126.5,3.0821323187500003
42.5,127.5,2.30407714625
42.5,128.5,1.405914310625
42.5,129.5,3.5431289875
42.5,130.5,6.62406349375
42.5,131.5,7.156629575
42.5,132.5,7.01184078125
42.5,133.5,7.1721478125
42.5,134.5,7.82681275625
42.5,135.5,8.4548529875
42.5,136.5,9.05195234375
42.5,137.5,9.8487969375
42.5,138.5,10.3608685
42.5,139.5,10.69873234375
42.5,140.5,9.748861375
42.5,141.5,9.616271962499999
42.5,142.5,8.76567455
42.5,143.5,8.6730270375
42.5,144.5,9.3895550625
42.5,145.5,9.9489936875
42.5,146.5,10.2640399375
42.5,147.5,10.1587525625
42.5,148.5,10.24653253125
42.5,149.5,10.05408290625
42.5,150.5,9.79890828125
42.5,151.5,9.86180684375
42.5,152.5,10.68237309375
42.5,153.5,11.59180634375
42.5,154.5,11.547056156250001
42.5,155.5,11.236183125
42.5,156.5,11.20765103125
42.5,157.5,11.18581775
42.5,158.5,11.26690496875
42.5,159.5,11.289234125
42.5,160.5,11.2488269375
42.5,161.5,11.329658468749999
42.5,162.5,11.430561125
42.5,163.5,11.4327793125
42.5,164.5,11.3849468125
42.5,165.5,11.25716978125
42.5,166.5,11.330486375
42.5,167.5,11.6699523125
42.5,168.5,11.78732109375
42.5,169.5,11.98886303125
42.5,170.5,12.30999765625
42.5,171.5,12.40576928125
42.5,172.5,12.4971426875
42.5,173.5,12.2942695
42.5,174.5,12.32146459375
42.5,175.5,12.69700246875
42.5,176.5,12.80818753125
42.5,177.5,12.7764493125
42.5,178.5,12.73914728125
42.5,179.5,12.8585701875
43.5,-179.5,11.9778443125
43.5,-178.5,11.9410380625
43.5,-177.5,12.098777875
43.5,-176.5,12.33669290625
43.5,-175.5,12.5709360625
43.5,-174.5,12.7781371875
43.5,-173.5,12.6037006875
43.5,-172.5,12.29848284375
43.5,-171.5,12.0327034375
43.5,-170.5,11.80976471875
43.5,-169.5,11.6990738125
43.5,-168.5,11.63786703125
43.5,-167.5,11.62222290625
43.5,-166.5,11.60210990625
43.5,-165.5,11.5400295625
43.5,-164.5,11.30933771875
43.5,-163.5,11.23991775
43.5,-162.5,11.1299305
43.5,-161.5,10.94891165625
43.5,-160.5,10.87298775
43.5,-159.5,10.94027525
43.5,-158.5,11.00686828125
43.5,-157.5,11.03030590625
43.5,-156.5,11.041065218750001
43.5,-155.5,11.2098674375
43.5,-154.5,11.37525175
43.5,-153.5,11.538673375
43.5,-152.5,11.611661875
43.5,-151.5,11.77044875
43.5,-150.5,11.904567625
43.5,-149.5,11.888153125
43.5,-148.5,12.09972384375
43.5,-147.5,12.327371625
43.5,-146.5,12.39864534375
43.5,-145.5,12.35883325
43.5,-144.5,12.41605375
43.5,-143.5,12.4431458125
43.5,-142.5,12.44615934375
43.5,-141.5,12.47359090625
43.5,-140.5,12.5719910625
43.5,-139.5,12.6961098125
43.5,-138.5,12.91680896875
43.5,-137.5,13.01614365625
43.5,-136.5,13.1511516875
43.5,-135.5,13.3495330625
43.5,-134.5,13.27902025
43.5,-133.5,13.138389625
43.5,-132.5,12.97265621875
43.5,-131.5,12.857725125
43.5,-130.5,12.89731015625
43.5,-129.5,12.88085171875
43.5,-128.5,12.8669434375
43.5,-127.5,12.8763104375
43.5,-126.5,12.77309796875
43.5,-125.5,12.70587721875
43.5,-124.5,12.58817284375
43.5,-123.5,15.6065559375
43.5,-122.5,13.8846626875
43.5,-121.5,12.7256851875
43.5,-120.5,14.4954090625
43.5,-119.5,14.37900921875
43.5,-118.5,14.5125540625
43.5,-117.5,15.9954644375
43.5,-116.5,16.8543815
43.5,-115.5,14.62503634375
43.5,-114.5,11.734119475
43.5,-113.5,12.18999284375
43.5,-112.5,14.1049156875
43.5,-111.5,10.94261546875
43.5,-110.5,7.5859203125
43.5,-109.5,5.91819758125
43.5,-108.5,11.825174375
43.5,-107.5,11.91467859375
43.5,-106.5,12.68243028125
43.5,-105.5,13.685964625
43.5,-104.5,14.45898634375
43.5,-103.5,13.56849284375
43.5,-102.5,13.92940715625
43.5,-101.5,12.9302291875
43.5,-100.5,12.62380971875
43.5,-99.5,12.525797
43.5,-98.5,12.20490259375
43.5,-97.5,11.93475528125
43.5,-96.5,11.5406609375
43.5,-95.5,11.31501390625
43.5,-94.5,11.986482624999999
43.5,-93.5,12.297161125
43.5,-92.5,12.290557937500001
43.5,-91.5,12.501487812499999
43.5,-90.5,12.618793437499999
43.5,-89.5,12.538271
43.5,-88.5,12.1595383125
43.5,-87.5,10.337789625
43.5,-86.5,10.5255833125
43.5,-85.5,11.648023625
43.5,-84.5,12.122373625
43.5,-83.5,12.1829739375
43.5,-82.5,11.15182115625
43.5,-81.5,10.806242
43.5,-80.5,10.5068244375
43.5,-79.5,11.3592625
43.5,-78.5,11.2981243125
43.5,-77.5,11.277345625
43.5,-76.5,11.31482896875
43.5,-75.5,10.3163126875
43.5,-74.5,9.478940937499999
43.5,-73.5,11.061002625
43.5,-72.5,9.9785843125
43.5,-71.5,10.404356
43.5,-70.5,10.7850571875
43.5,-69.5,10.64455978125
43.5,-68.5,10.1031189375
43.5,-67.5,9.84434871875
43.5,-66.5,8.96780209375
43.5,-65.5,8.59734146875
43.5,-64.5,9.1627711875
43.5,-63.5,9.64322846875
43.5,-62.5,9.757824
43.5,-61.5,9.6340350625
43.5,-60.5,9.49570840625
43.5,-59.5,9.724083
43.5,-58.5,10.174337375
43.5,-57.5,10.49259375
43.5,-56.5,10.88055228125
43.5,-55.5,11.35849759375
43.5,-54.5,12.0567016875
43.5,-53.5,12.310306624999999
43.5,-52.5,12.1634349375
43.5,-51.5,11.487558374999999
43.5,-50.5,10.84732053125
43.5,-49.5,10.456066125
43.5,-48.5,11.62468353125
43.5,-47.5,13.926147375
43.5,-46.5,15.60049425
43.5,-45.5,16.8050651875
43.5,-44.5,17.3092211875
43.5,-43.5,17.2725029375
43.5,-42.5,17.257335625
43.5,-41.5,17.5372639375
43.5,-40.5,17.617777
43.5,-39.5,17.802543625
43.5,-38.5,18.0542679375
43.5,-37.5,18.3035068125
43.5,-36.5,18.2597046875
43.5,-35.5,18.1451645625
43.5,-34.5,18.0456428125
43.5,-33.5,17.8446503125
43.5,-32.5,17.6844691875
43.5,-31.5,17.6233578125
43.5,-30.5,17.5255738125
43.5,-29.5,17.3577994375
43.5,-28.5,17.19152825
43.5,-27.5,17.0555781875
43.5,-26.5,16.873483625
43.5,-25.5,16.951690625
43.5,-24.5,16.8820915625
43.5,-23.5,16.679342124999998
43.5,-22.5,16.4321384375
43.5,-21.5,16.10710528125
43.5,-20.5,15.9657803125
43.5,-19.5,15.9463310625
43.5,-18.5,15.959692
43.5,-17.5,15.97373209375
43.5,-16.5,15.8653431875
43.5,-15.5,15.71939084375
43.5,-14.5,15.80758675
43.5,-13.5,15.8943500625
43.5,-12.5,15.7752475625
43.5,-11.5,15.6675835
43.5,-10.5,15.53089715625
43.5,-9.5,15.22878253125
43.5,-8.5,13.95135309375
43.5,-7.5,12.312744125
43.5,-6.5,11.327384925
43.5,-5.5,11.09190553125
43.5,-4.5,11.9743423375
43.5,-3.5,12.80698396875
43.5,-2.5,13.8171005
43.5,-1.5,12.862184687500001
43.5,-0.5,10.813215249999999
43.5,0.5,10.70058056875
43.5,1.5,11.52106475
43.5,2.5,12.18209640625
43.5,3.5,14.1881084375
43.5,4.5,15.803996937500001
43.5,5.5,14.4246406875
43.5,6.5,13.883293125
43.5,7.5,17.30589875
43.5,8.5,18.356142125
43.5,9.5,18.5136605
43.5,10.5,16.8443794375
43.5,11.5,13.1242561875
43.5,12.5,12.92782796875
43.5,13.5,14.95947446875
43.5,14.5,18.83693325
43.5,15.5,18.7021921875
43.5,16.5,16.749029125
43.5,17.5,12.59041209375
43.5,18.5,8.96828841875
43.5,19.5,7.31398580625
43.5,20.5,8.1223353625
43.5,21.5,9.968730875
43.5,22.5,9.8012791875
43.5,23.5,10.3653965625
43.5,24.5,11.0477695
43.5,25.5,11.3201731875
43.5,26.5,11.20391646875
43.5,27.5,11.2946586875
43.5,28.5,13.84944525
43.5,29.5,15.603820875
43.5,30.5,15.846780875
43.5,31.5,15.926168375
43.5,32.5,15.8678894375
43.5,33.5,15.7402535
43.5,34.5,15.71019353125
43.5,35.5,15.60122675
43.5,36.5,15.641307843749999
43.5,37.5,15.8988115625
43.5,38.5,16.388448625
43.5,39.5,16.2097645
43.5,40.5,9.98391929375
43.5,41.5,4.094800959375
43.5,42.5,-0.520393374375
43.5,43.5,3.691106865625
43.5,44.5,8.57251949375
43.5,45.5,9.0487479625
43.5,46.5,9.984213
43.5,47.5,12.7452183125
43.5,48.5,14.77915384375
43.5,49.5,14.9692098125
43.5,50.5,14.997158125
43.5,51.5,12.61179728125
43.5,52.5,10.24416921875
43.5,53.5,9.50999078125
43.5,54.5,9.27692421875
43.5,55.5,8.36940575
43.5,56.5,7.9658280125
43.5,57.5,7.79531478125
43.5,58.5,7.59466550625
43.5,59.5,7.88965605625
43.5,60.5,8.250509325
43.5,61.5,8.723722525
43.5,62.5,9.1340045625
43.5,63.5,9.188770281250001
43.5,64.5,9.418258625
43.5,65.5,9.71385384375
43.5,66.5,9.68763346875
43.5,67.5,9.382326125
43.5,68.5,8.4916915625
43.5,69.5,8.02016636875
43.5,70.5,7.608928662499999
43.5,71.5,7.7496281375
43.5,72.5,7.40015026875
43.5,73.5,7.400339175
43.5,74.5,6.89245796875
43.5,75.5,4.64995385625
43.5,76.5,3.730222720625
43.5,77.5,1.965229064375
43.5,78.5,2.758829135
43.5,79.5,3.39893339375
43.5,80.5,2.88726042625
43.5,81.5,1.83377267
43.5,82.5,0.614835756875
43.5,83.5,-3.43298146525
43.5,84.5,-7.53827855
43.5,85.5,-8.98202325625
43.5,86.5,-8.939220496875
43.5,87.5,-2.3789881975
43.5,88.5,2.9159736831250003
43.5,89.5,2.79489326125
43.5,90.5,3.4815464625
43.5,91.5,4.780712125625
43.5,92.5,3.520515440625
43.5,93.5,0.37155149624999995
43.5,94.5,1.56701851713125
43.5,95.5,5.5592346
43.5,96.5,3.86981394375
43.5,97.5,3.899127975
43.5,98.5,4.44775200625
43.5,99.5,5.4632664
43.5,100.5,4.03770064375
43.5,101.5,3.80832484375
43.5,102.5,2.97745895625
43.5,103.5,1.93288230625
43.5,104.5,2.0547771375
43.5,105.5,2.32393265625
43.5,106.5,2.39288710625
43.5,107.5,3.2086620249999998
43.5,108.5,3.47288323125
43.5,109.5,3.11323929375
43.5,110.5,3.0048504
43.5,111.5,2.6396827625
43.5,112.5,2.32147406875
43.5,113.5,2.04305841875
43.5,114.5,1.3113250706250001
43.5,115.5,0.77136039625
43.5,116.5,0.71408271625
43.5,117.5,0.384025580625
43.5,118.5,3.32311058125
43.5,119.5,4.8143806375
43.5,120.5,5.6340522625
43.5,121.5,5.78101725625
43.5,122.5,5.29499245
43.5,123.5,4.89594459375
43.5,124.5,4.5097255875
43.5,125.5,3.97096825
43.5,126.5,3.1581611625
43.5,127.5,2.41340445625
43.5,128.5,2.5612182625
43.5,129.5,3.0026455
43.5,130.5,2.85933115625
43.5,131.5,4.32848931875
43.5,132.5,4.41557310625
43.5,133.5,2.898277270625
43.5,134.5,4.20498848375
43.5,135.5,6.25617215
43.5,136.5,7.3392104187500005
43.5,137.5,8.367227625
43.5,138.5,9.1831055625
43.5,139.5,9.8568401875
43.5,140.5,9.700880125
43.5,141.5,8.84324844375
43.5,142.5,6.55618090625
43.5,143.5,6.4321784625
43.5,144.5,8.05157466875
43.5,145.5,8.21314623125
43.5,146.5,7.48429875
43.5,147.5,7.81266600625
43.5,148.5,8.29043191875
43.5,149.5,8.52570719375
43.5,150.5,8.30285635625
43.5,151.5,7.933096
43.5,152.5,8.0384217
43.5,153.5,8.64128305625
43.5,154.5,9.41435821875
43.5,155.5,9.775003375
43.5,156.5,9.8839301875
43.5,157.5,9.724487312499999
43.5,158.5,9.75906746875
43.5,159.5,10.0133380625
43.5,160.5,9.9068909375
43.5,161.5,9.92367546875
43.5,162.5,10.03479196875
43.5,163.5,10.100040406249999
43.5,164.5,10.19211971875
43.5,165.5,10.219118
43.5,166.5,10.09999653125
43.5,167.5,9.80328190625
43.5,168.5,9.6077480625
43.5,169.5,10.051513625
43.5,170.5,10.852559937499999
43.5,171.5,11.22830575
43.5,172.5,11.348930375
43.5,173.5,10.962513
43.5,174.5,11.09126659375
43.5,175.5,11.75556365625
43.5,176.5,11.84988590625
43.5,177.5,11.722721125
43.5,178.5,11.68783378125
43.5,179.5,11.8702736875
44.5,-179.5,10.81880015625
44.5,-178.5,11.08819771875
44.5,-177.5,11.34327703125
44.5,-176.5,11.416910125
44.5,-175.5,11.52243428125
44.5,-174.5,11.575422187500001
44.5,-173.5,11.46898075
44.5,-172.5,11.225818625
44.5,-171.5,11.150982
44.5,-170.5,10.87535675
44.5,-169.5,10.500398625
44.5,-168.5,10.36651425
44.5,-167.5,10.40621759375
44.5,-166.5,10.530941
44.5,-165.5,10.41824525
44.5,-164.5,10.1698513125
44.5,-163.5,10.12559515625
44.5,-162.5,10.06627475
44.5,-161.5,9.99553865625
44.5,-160.5,10.04982759375
44.5,-159.5,10.08909225
44.5,-158.5,10.057004875
44.5,-157.5,10.0922585625
44.5,-156.5,10.177976625
44.5,-155.5,10.3985518125
44.5,-154.5,10.627553875
44.5,-153.5,10.6792316875
44.5,-152.5,10.6785105625
44.5,-151.5,10.83714678125
44.5,-150.5,10.981994625
44.5,-149.5,10.96541028125
44.5,-148.5,11.0881766875
44.5,-147.5,11.2239075
44.5,-146.5,11.35303884375
44.5,-145.5,11.4618665
44.5,-144.5,11.55799496875
44.5,-143.5,11.619264625
44.5,-142.5,11.708396875
44.5,-141.5,11.7565023125
44.5,-140.5,11.75056646875
44.5,-139.5,11.81562428125
44.5,-138.5,12.1415710625
44.5,-137.5,12.4438458125
44.5,-136.5,12.528453875
44.5,-135.5,12.5715733125
44.5,-134.5,12.528572125
44.5,-133.5,12.4910791875
44.5,-132.5,12.45060340625
44.5,-131.5,12.4514865
44.5,-130.5,12.51591303125
44.5,-129.5,12.5378933125
44.5,-128.5,12.5289403125
44.5,-127.5,12.599088625
44.5,-126.5,12.647779374999999
44.5,-125.5,12.6552638125
44.5,-124.5,12.04346653125
44.5,-123.5,14.8449306875
44.5,-122.5,15.0702229375
44.5,-121.5,13.63053325
44.5,-120.5,14.65412340625
44.5,-119.5,13.237358
44.5,-118.5,11.08570465625
44.5,-117.5,14.24431421875
44.5,-116.5,15.0627288125
44.5,-115.5,9.16505045625
44.5,-114.5,7.07153320625
44.5,-113.5,6.97674366875
44.5,-112.5,8.95254136875
44.5,-111.5,8.9954434
44.5,-110.5,6.54511641875
44.5,-109.5,5.7653999
44.5,-108.5,12.9171258
44.5,-107.5,10.937764993750001
44.5,-106.5,12.4426479
44.5,-105.5,14.3731270625
44.5,-104.5,12.44630809375
44.5,-103.5,11.450336375
44.5,-102.5,13.21197690625
44.5,-101.5,12.6807366875
44.5,-100.5,11.9641705
44.5,-99.5,11.18037034375
44.5,-98.5,10.733919
44.5,-97.5,10.2513829375
44.5,-96.5,9.9154454375
44.5,-95.5,10.85912890625
44.5,-94.5,11.08037184375
44.5,-93.5,11.5139446875
44.5,-92.5,11.75777046875
44.5,-91.5,12.09719834375
44.5,-90.5,12.1429500625
44.5,-89.5,11.940065375
44.5,-88.5,11.870283
44.5,-87.5,10.4278565
44.5,-86.5,9.70481296875
44.5,-85.5,10.3285905
44.5,-84.5,10.4985770625
44.5,-83.5,10.92687796875
44.5,-82.5,9.770874062499999
44.5,-81.5,9.59196846875
44.5,-80.5,9.317283625
44.5,-79.5,9.84940725
44.5,-78.5,9.9913120625
44.5,-77.5,10.4297294375
44.5,-76.5,10.585531375
44.5,-75.5,10.266321187500001
44.5,-74.5,8.9280624375
44.5,-73.5,9.59359540625
44.5,-72.5,9.051673749999999
44.5,-71.5,7.8035068125
44.5,-70.5,8.36183545625
44.5,-69.5,9.51816940625
44.5,-68.5,9.094820125
44.5,-67.5,8.8160438125
44.5,-66.5,8.3984299375
44.5,-65.5,8.04357905625
44.5,-64.5,7.780632025
44.5,-63.5,8.27299303125
44.5,-62.5,8.58285905
44.5,-61.5,8.820228499999999
44.5,-60.5,8.66590309375
44.5,-59.5,8.803487875
44.5,-58.5,8.94058228125
44.5,-57.5,9.156076500000001
44.5,-56.5,9.5013235625
44.5,-55.5,9.870094312500001
44.5,-54.5,10.449298875
44.5,-53.5,10.5791111875
44.5,-52.5,10.6423225
44.5,-51.5,10.434553125
44.5,-50.5,10.0707816875
44.5,-49.5,9.6667670625
44.5,-48.5,10.1466941875
44.5,-47.5,12.05683909375
44.5,-46.5,13.6871930625
44.5,-45.5,14.799205875
44.5,-44.5,15.713461
44.5,-43.5,16.1290418125
44.5,-42.5,16.3092309375
44.5,-41.5,16.659109125
44.5,-40.5,16.9142284375
44.5,-39.5,17.117597500000002
44.5,-38.5,17.2823486875
44.5,-37.5,17.4043159375
44.5,-36.5,17.433624375
44.5,-35.5,17.357219625
44.5,-34.5,17.2436445625
44.5,-33.5,17.13308525
44.5,-32.5,17.057169000000002
44.5,-31.5,17.033203125
44.5,-30.5,16.893362
44.5,-29.5,16.611888875
44.5,-28.5,16.4712905625
44.5,-27.5,16.401714375
44.5,-26.5,16.30916025
44.5,-25.5,16.307443625
44.5,-24.5,16.2385368125
44.5,-23.5,16.0899848125
44.5,-22.5,15.85450359375
44.5,-21.5,15.62440684375
44.5,-20.5,15.4633579375
44.5,-19.5,15.50817678125
44.5,-18.5,15.481063875
44.5,-17.5,15.4671954375
44.5,-16.5,15.39585121875
44.5,-15.5,15.30574621875
44.5,-14.5,15.35672953125
44.5,-13.5,15.45355225
44.5,-12.5,15.41874315625
44.5,-11.5,15.39057175
44.5,-10.5,15.3273258125
44.5,-9.5,15.2383194375
44.5,-8.5,15.0438138125
44.5,-7.5,15.11614225
44.5,-6.5,15.493560875
44.5,-5.5,15.700508000000001
44.5,-4.5,15.86245915625
44.5,-3.5,15.965271062500001
44.5,-2.5,16.04511065625
44.5,-1.5,15.36315159375
44.5,-0.5,11.984335
44.5,0.5,12.0264148125
44.5,1.5,12.24834071875
44.5,2.5,10.6972541875
44.5,3.5,8.427629525
44.5,4.5,10.81636815625
44.5,5.5,9.41760445625
44.5,6.5,5.4163321625
44.5,7.5,8.18051914375
44.5,8.5,13.6793688125
44.5,9.5,14.263732874999999
44.5,10.5,12.21682925
44.5,11.5,12.8827419375
44.5,12.5,15.802797281250001
44.5,13.5,18.37361525
44.5,14.5,18.1480921875
44.5,15.5,13.273750125
44.5,16.5,10.578315625
44.5,17.5,10.0635509375
44.5,18.5,10.27725978125
44.5,19.5,10.68856425
44.5,20.5,11.938883
44.5,21.5,11.94466971875
44.5,22.5,11.17545325
44.5,23.5,11.9396151875
44.5,24.5,11.4463825
44.5,25.5,11.586963687499999
44.5,26.5,12.13866046875
44.5,27.5,11.85766403125
44.5,28.5,11.82706453125
44.5,29.5,14.87207603125
44.5,30.5,15.49745003125
44.5,31.5,15.7230720625
44.5,32.5,15.72427365625
44.5,33.5,15.0063039375
44.5,34.5,14.2308559375
44.5,35.5,15.53971290625
44.5,36.5,15.59440225
44.5,37.5,15.1016330625
44.5,38.5,13.41081053125
44.5,39.5,10.579731
44.5,40.5,7.84268385
44.5,41.5,7.90885355
44.5,42.5,8.36402131875
44.5,43.5,9.8816756875
44.5,44.5,10.704130125
44.5,45.5,11.1630764375
44.5,46.5,11.063762593749999
44.5,47.5,13.083456125
44.5,48.5,13.9186380625
44.5,49.5,14.21620753125
44.5,50.5,13.314607625
44.5,51.5,10.65864190625
44.5,52.5,9.766632125
44.5,53.5,9.6424885
44.5,54.5,8.7552815
44.5,55.5,8.56492425
44.5,56.5,7.71227071875
44.5,57.5,6.95773314375
44.5,58.5,7.77673150625
44.5,59.5,9.51401710625
44.5,60.5,8.61246868125
44.5,61.5,7.54920390625
44.5,62.5,7.707855225
44.5,63.5,7.5529709125
44.5,64.5,7.8687972875
44.5,65.5,8.122427025
44.5,66.5,8.40002821875
44.5,67.5,7.962829625
44.5,68.5,7.65393269375
44.5,69.5,8.19813720625
44.5,70.5,8.163583775
44.5,71.5,7.90942375
44.5,72.5,7.899930975
44.5,73.5,7.33831598125
44.5,74.5,6.84407614375
44.5,75.5,6.78432464375
44.5,76.5,6.7047214625
44.5,77.5,6.22716326875
44.5,78.5,4.2284641125
44.5,79.5,2.2128181475
44.5,80.5,0.6972732375
44.5,81.5,1.720296875
44.5,82.5,3.140501051875
44.5,83.5,1.1780014037500002
44.5,84.5,2.24572755625
44.5,85.5,4.15395166125
44.5,86.5,4.615781775
44.5,87.5,4.1557922125
44.5,88.5,4.1200561875
