"V1","V2"
5.91869686714054e+29,0.250000031204905
5.2355846048083e+29,0.0906190582894566
NA,NA
4.78541602177144e+29,0.00979505539981759
NA,NA
5.83844032437213e+29,0.399453343926555
NA,NA
NA,NA
7.47052043903442e+29,1.14173730343483
5.17221016218414e+29,0.00179968966489348
4.7420142753145e+29,0.488559066961494
5.68481429187535e+29,1.79559797610453
5.4991936795902e+29,0.815571524605109
NA,NA
5.90775825428292e+29,0.159999940315063
5.07479440401659e+29,0.490000047254398
5.59161731661182e+29,0.0310081315158151
NA,NA
6.12490179369486e+29,0.382568313091527
5.76103977380106e+29,0.0178326400487094
5.40659724155775e+29,0.420945845195211
5.40933179841202e+29,0.490000004035004
4.66700458309087e+29,1.02533674074242
6.04937198579989e+29,1.76332409889891
6.06665932760854e+29,0.17464967881288
5.5304298957773e+29,0.158356250501901
4.63115976145812e+29,0.226662914694956
NA,NA
6.10233318677767e+29,0.489999950466166
6.62020963936369e+29,0.0540603795500037
5.66810366992905e+29,0.488559066961494
4.89158456975256e+29,0.376926433124831
NA,NA
NA,NA
NA,NA
4.81035959081493e+29,0.103825273898824
6.01064647186043e+29,0.0906190582894566
6.72235178872984e+29,0.186449751098716
4.5340425366454e+29,0.641649062717209
5.37417583467152e+29,0.446920441121078
5.0083351655409e+29,1.14102103523439
NA,NA
5.21297538999225e+29,1.21226704456119
5.2822416238953e+29,0.878422880942394
NA,NA
6.31826539183843e+29,0.488559066961494
4.78415495000373e+29,1.31124958797872
4.9181250753257e+29,0.980099947198745
NA,NA
5.30322648662071e+29,0.015353375274975
5.61442726514122e+29,0.485683565389288
NA,NA
5.41184283178184e+29,0.385415921356333
NA,NA
5.14115892612702e+29,0.211367449886969
6.54537443340616e+29,0.127861518351424
5.90289504567175e+29,0.00025610794014004
NA,NA
NA,NA
4.9949769922326e+29,0.173058838955245
5.49568053147453e+29,1.20773506985665
NA,NA
4.41302290253575e+29,0.445544358919382
4.35774306051161e+29,0.776707690954152
NA,NA
NA,NA
5.85330637935795e+29,1.80928861169578
5.98644609297343e+29,0.648062669369562
6.46285103695411e+29,0.258850911621565
6.54043878509922e+29,0.302499949573012
4.60697096389751e+29,1.30101156832492
6.04347229068641e+29,0.00999999918626758
NA,NA
NA,NA
4.2412083952988e+29,1.54770546955274
4.82884475502944e+29,0.00999999709040775
5.42719005793451e+29,0.891264411710491
NA,NA
5.54379255555718e+29,0.00979505539981759
5.41637678740895e+29,0.0899999980450986
5.85140749955792e+29,0.248971063165527
5.21531292054853e+29,0.0148190685735742
5.73720987063347e+29,0.143778439452223
NA,NA
5.12692656021837e+29,0.331881101748639
5.24799885362556e+29,0.49144300978207
5.47525145440201e+29,0.130847027349971
7.31774167224032e+29,0.0540603795500037
6.59828061448516e+29,0.416151478564929
6.25922481149292e+29,0.159999993557369
4.55857701757227e+29,1.04282758453495
NA,NA
6.31736966189042e+29,0.982529133132744
5.08958306997517e+29,0.0900000020426992
NA,NA
5.08147748557287e+29,0.248971063165527
5.96251962603264e+29,1.90440390989742
5.09789640358894e+29,1.44000000495796
4.96206888395942e+29,0.809999989683635
NA,NA
NA,NA
6.67451877328081e+29,0.00105683139594004
4.41946575984692e+29,0.14552617461519
5.09945055867764e+29,1.21000005732172
NA,NA
NA,NA
5.71250870700078e+29,0.0400000008263261
NA,NA
5.31463749545121e+29,0.488559066961494
NA,NA
6.42514838154861e+29,0.506316397826019
NA,NA
5.41255554635715e+29,0.0516397362318113
4.71923101114414e+29,0.504098823133819
NA,NA
5.40720916399141e+29,0.00256137142740202
5.22906350753451e+29,0.130847027349971
4.97588005202923e+29,0.145304506774702
5.32328660124418e+29,0.0721654115511988
5.48806977378965e+29,0.991777013059843
5.76327090594685e+29,0.00105683139594004
NA,NA
6.55235052101553e+29,0.535528711889874
NA,NA
NA,NA
5.66825110195474e+29,0.00256137142740202
5.41021183470735e+29,0.0625000026328646
5.02953566135577e+29,0.809999989683635
4.75357251733499e+29,0.153057817166929
NA,NA
5.09218174503032e+29,0.0900000596457403
4.97150813320967e+29,0.488559066961494
5.29697995535678e+29,0.0148190685735742
5.11649798429274e+29,0.0296176708232037
5.65102460606461e+29,1.33998526253947
5.27922193559606e+29,0.489999950466166
5.67271062414763e+29,1.44000056906251
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
6.68663261102817e+29,0.227644691705265
5.83224861422019e+29,0.296010036883134
6.66175335210729e+29,0.491443054454704
6.47914938901821e+29,0.489999937552597
5.8876820824287e+29,0.159177066959706
4.88455580031687e+29,0.0900000159285108
5.80145226737465e+29,0.0175586196689679
5.12603890032955e+29,0.370802315331688
6.18813834414662e+29,0.489999993491695
NA,NA
NA,NA
5.94898498864406e+29,0.159999974301487
5.12992635948304e+29,1.82250003698042
NA,NA
NA,NA
5.85389894077624e+29,0.219512005175898
NA,NA
4.54567072287737e+29,0.398620502097569
5.54443861104739e+29,0.211367449886969
NA,NA
5.6110209352069e+29,0.640002924512091
5.830604353676e+29,0.359999999275429
4.91284524684372e+29,0.299977841197906
NA,NA
5.59862516500924e+29,0.394872647409775
4.87699697427209e+29,0.506316397826019
4.95284364870579e+29,0.451715530641779
5.4449471821375e+29,1.87972330246086
5.6548078836567e+29,0.0171003431245179
NA,NA
4.76879518044385e+29,0.810000127121126
5.14877145147268e+29,0.750754823308274
NA,NA
4.82561119291582e+29,0.0447870810079914
NA,NA
4.82768022982268e+29,1.73912467399867
6.05939408220203e+29,1.36544151397108
NA,NA
5.39691487638317e+29,0.0751625263128865
5.83173507634145e+29,0.0225000031384223
5.74685369709746e+29,0.00626966972565455
NA,NA
5.61755897169635e+29,0.0983569542937274
4.92570579779225e+29,0.711750045496886
5.1760355854277e+29,0.143497546941386
NA,NA
4.96103414792638e+29,0.104916876003899
NA,NA
6.03114862894346e+29,0.489999995599597
NA,NA
5.1868575917492e+29,0.00179968966489348
4.97497488112646e+29,0.00179968966489348
5.64521711718145e+29,0.0310081315158151
7.13541121262526e+29,0.216119735236089
5.16658531947062e+29,0.0100000012268955
5.64356413579475e+29,0.0400000122464726
NA,NA
5.18776924209568e+29,0.555171095296192
NA,NA
NA,NA
4.79775950630856e+29,0.752540781080815
5.97640630528114e+29,0.704909596951552
NA,NA
NA,NA
5.85855251605227e+29,0.160000026145597
NA,NA
5.9327225134961e+29,1.38319064962718
5.14123953757749e+29,0.159999974301487
5.88352971967032e+29,0.159999997864301
NA,NA
4.81742868088962e+29,0.120261560602016
5.54725824247991e+29,0.447570072968555
5.66161432892935e+29,1.6420742229945
NA,NA
5.3629520630244e+29,0.00393854140541637
4.63536806035831e+29,0.589042568148527
5.33333561921258e+29,0.335450861711225
5.85403037456464e+29,0.00999999878517546
5.00948565866881e+29,1.10378135813758
5.5268378693415e+29,0.264137770001037
NA,NA
6.67791436221442e+29,0.250000003464853
5.65631530733271e+29,0.160000020056342
5.53329595939615e+29,0.00979505539981759
NA,NA
5.0030761688364e+29,0.49144300978207
5.11284992616237e+29,0.422500013826556
5.03334516370757e+29,0.0102070596064455
5.29516427110564e+29,0.0899999991724741
6.55012339342847e+29,1.20999999307582
4.96067403604036e+29,0.0299290629992079
4.92830887747264e+29,0.211680889916333
4.60041828700735e+29,0.249999678657168
NA,NA
6.93485764122502e+29,0.119548240025742
5.11936644530625e+29,0.271252173839554
NA,NA
6.56950014413748e+29,0.250000000023125
5.24414728105906e+29,0.0906190582894566
5.4218025209427e+29,0.30249998834913
NA,NA
5.35085199638856e+29,0.322835167271919
5.33725129061647e+29,0.211367449886969
6.8573625151384e+29,0.489999995599597
5.17666576063854e+29,0.297131876779428
NA,NA
NA,NA
NA,NA
5.97751184418234e+29,0.0900000174834544
5.50044251776442e+29,0.604942819155148
5.3551308217126e+29,0.0213534028111804
4.96256886099921e+29,0.447570072968555
6.15478595945957e+29,0.258850911621565
5.30809431583803e+29,0.159999997864301
4.74516617613029e+29,0.250000005470314
5.19424633161938e+29,1.8065190496117
NA,NA
NA,NA
5.59822815659918e+29,0.489999995599597
NA,NA
NA,NA
5.32890421492448e+29,0.158356250501901
5.07210892946931e+29,0.00999998774755751
5.20208329421287e+29,0.0280532643228471
5.32435375250225e+29,0.0239946172074248
4.93594028897575e+29,0.463062010931366
6.12406621004651e+29,0.0310081315158151
4.54760441874023e+29,0.0497681762050863
5.20929946638755e+29,1.60943789091384
6.22886289380774e+29,0.103825273898824
NA,NA
NA,NA
NA,NA
4.76243554985478e+29,0.122073354296323
4.95132071192157e+29,0.000990919279843731
NA,NA
NA,NA
7.76756848111718e+29,0.489999937552597
5.65000132849392e+29,1.77813830486308
4.99184954380037e+29,0.0577595448761275
4.74827458449509e+29,0.0310081315158151
5.87334028629017e+29,1.17504874432536
4.99810512304167e+29,0.997941127781258
5.70935364734059e+29,0.0400000012335055
4.73224798827397e+29,0.201951336125261
5.74335383455519e+29,0.670365920331994
5.18075742213073e+29,0.0745988261289392
5.66643914811202e+29,0.248971063165527
5.30086443414988e+29,0.250000031204905
5.63205614194405e+29,0.416151478564929
5.64182440180342e+29,0.946977819451556
NA,NA
4.57030474611976e+29,1.27485483339222
5.28889017402247e+29,0.250000168552353
5.6017321253318e+29,0.359999999275429
5.6444603980955e+29,0.894239430807992
5.42937424698377e+29,0.00179968966489348
NA,NA
NA,NA
4.88069101442749e+29,0.490000001378858
4.53882748044567e+29,0.90249940957275
NA,NA
6.01944675610564e+29,0.0212452448684692
NA,NA
4.97841368293015e+29,0.376926433124831
4.51555907875407e+29,1.19698486249236
4.47246432152574e+29,0.00429045288949131
NA,NA
5.73287766944007e+29,1
4.13718942790535e+29,0.0197736865379989
5.07312198017516e+29,0.0175586196689679
5.9581013291419e+29,0.542813183433017
4.66792844727249e+29,0.327295963709982
5.90306934916703e+29,0.160000020056342
NA,NA
5.04978025835025e+29,0.80999995202491
6.67716574460672e+29,0.0400000002240683
5.19995621594704e+29,0.00025610794014004
5.37186091930792e+29,0.107519814770345
NA,NA
NA,NA
5.09525629078503e+29,0.0400000008263261
6.19214273146917e+29,0.280072668790831
5.09445762759871e+29,0.0441000530719284
5.17713629599479e+29,0.0299290629992079
NA,NA
5.99390620239357e+29,0.0332479515748061
NA,NA
5.8033246215868e+29,0.219512005175898
NA,NA
4.85604322493766e+29,0.0906190582894566
NA,NA
NA,NA
4.93748946639093e+29,0.00578988032385809
4.6107963340099e+29,1.68999735348205
5.61242160695189e+29,1.44000000716909
7.69745055722979e+29,0.00469514321192811
4.79163074482732e+29,0.639999995065978
5.71030613253983e+29,0.490000095979846
5.19595101426994e+29,0.446920441121078
NA,NA
3.95040330418054e+29,0.250000002321975
NA,NA
6.31772494975281e+29,1.00206118947432
NA,NA
NA,NA
6.73959210878508e+29,0.394872647409775
6.19391139583643e+29,0.0213534028111804
5.93635529636046e+29,0.0175586196689679
NA,NA
7.2909292628332e+29,0.0721654115511988
4.80891564523034e+29,0.0400000008263261
6.62363118489753e+29,0.555427408656546
NA,NA
5.6397535662287e+29,0.0400000034913933
4.66941393045309e+29,1.84301616901184
5.61203755051155e+29,0.490000397292722
NA,NA
5.0545008495437e+29,0.00626966972565455
5.78295995427227e+29,0.722500093223674
5.6255115536125e+29,0.0918635207423723
5.54478752369556e+29,0.732619512255566
5.53954899047238e+29,1.69267904961742
5.23347510885474e+29,0.191180710197817
4.50697192423523e+29,0.323347168711436
5.6239866816912e+29,0.359999939112283
4.86725614752326e+29,0.0127779315690435
5.01981420556661e+29,0.00105683139594004
6.45655450563777e+29,0.00999999709040775
4.65778419400329e+29,0.146313060196868
5.79401591002033e+29,0.400067591367903
NA,NA
NA,NA
6.31397297353262e+29,0.867652913050155
5.90902329021141e+29,0.0099999968362836
5.05308894741283e+29,0.195227440896059
4.70631093796408e+29,1.28475063399353
NA,NA
5.80949565401145e+29,0.00105683139594004
6.01010421563931e+29,0.05310670536441
NA,NA
5.45897840986008e+29,0.968249413552206
5.20400483462882e+29,1.58036203355449
5.33827905814102e+29,0.447570072968555
7.31973721144247e+29,0.204573183187167
7.36951377152366e+29,0.0400000008263261
7.17612553799712e+29,1.74554124097342
5.97546666105909e+29,0.545045787197376
4.64970786413628e+29,0.159999974301487
6.53878363686048e+29,0.17340846003228
5.53262364969761e+29,0.1599999997912
NA,NA
6.53653869992705e+29,0.160000020056342
6.1232171954015e+29,1.31124958797872
4.84003599576159e+29,1.25014607166928
NA,NA
NA,NA
NA,NA
NA,NA
5.39643832600358e+29,0.071551479604938
NA,NA
4.7123257452589e+29,0.00465146879961314
5.01433607269466e+29,0.359999999275429
6.76712405800437e+29,0.0604569881376976
NA,NA
5.72010402822207e+29,0.00301422492665543
5.10611678915483e+29,0.0906190582894566
