no. of analyses,Year,Lat oN,Long oE,Min. Depth (mbls.),Max. Depth (mbls.),Depth,cellsPer_rounded,cellsPer,S.D. (cells/gram or cells/mL),MethodTC,MethodDescription,MethodCM,T (oC),pH,Eh,Salinity (M),Ionic Strength (M),SOC  (ppm),DOC (ppm),NH4 or N (ppm),NO3 (ppm),porosity (%),conductivity (m/sec),Biomass Correlation?,Most Abundance Isolates or Phyla,gas concentrations,Sample_Type,Simplified_Rock_Type,rock type,Formation,Formation age,Citation,Na (M),Cl (M),Ca (M),Unnamed: 36,TDS ppm,meanHF,medianHF,mast,tcon,z85med,z122med,z85mean,z122mean,rechargeFull,rechargeType,rechargeVolume,crustTypeCompleteInfo,crustTypeMin1,crustType,crustTypeFull,crustScheme2,combined_cv,combined_cr_icefull,combined_cr,rechargeShort,crust,lat_grid,lon_grid,gradient
1,1990.0,46.5753,-119.7106,,,184.9,166000.0,165959.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.2,,,,,"1,360",,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,185.5,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.3,,,,,"1,348",,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,186.5,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.3,,,,,"2,121",,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,188.0,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.4,,,,,"2,808",,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,189.1,115000.0,114815.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.4,,,,,"9,410",,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,191.8,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.5,,,,,"1,611",,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,192.7,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.5,,,,,786,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,193.4,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.5,,,,,288,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,194.1,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.6,,,,,302,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,195.3,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.6,,,,,272,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,196.1,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.6,,,,,210,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1990.0,46.5753,-119.7106,,,196.8,39800.0,39811.0,,AODC,cells desorbed with Na pyrophosphate ,direct,21.7,,,,,551,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Ringold Fm.,Miocene,,,,,,,66.4800034,59.0,8.25,2.5,3.252118644,4.819915254,2.88620623,4.277602068,major_<2_mm/a,major,low,P-,orogen,orogen,Q-,orogen,orogen,orogen major,orogen major,major low,orogen,46.5,-119.5,45.6210526315789
1,1992.0,52.4667,9.1333,1.0,35,4.5,31600000.0,31622777.0,,AODC,,direct,8.0,7.2,,304.0,0.009,308,,,,,0.00012,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Saalian,Pleistocene,Albrechtson&Winding 1992 Microb. Ecol. 23:303-317,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,6.0,25100000.0,25118864.0,,AODC,,direct,8.0,6.9,,333.0,0.009,166,,,,,7.5e-05,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,6.7,200000000.0,199526231.0,,AODC,,direct,8.0,6.8,,426.0,0.012,189,,,,,0.0004,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,7.2,200000000.0,199526231.0,,AODC,,direct,8.0,6.8,,399.0,0.011,83,,,,,0.00047,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,9.8,15800000.0,15848932.0,,AODC,,direct,8.0,7.2,,364.0,0.01,237,,,,,9.3e-05,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,11.1,200000000.0,199526231.0,,AODC,,direct,8.0,7.9,,277.0,0.008,"1,666",,,,,1.4e-05,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,12.0,50100000.0,50118723.0,,AODC,,direct,8.0,7.8,,113.0,0.003,264,,,,,3.8e-05,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,16.7,56200000.0,56234133.0,,AODC,,direct,8.0,8.0,,214.0,0.006,443,,,,,0.000214,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,20.4,158000000.0,158489319.0,,AODC,,direct,8.0,8.0,,305.0,0.009,"6,223",,,,,1e-07,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,27.5,631000000.0,630957344.0,,AODC,,direct,8.0,8.1,,322.0,0.009,"3,327",,,,,1.68e-05,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1992.0,52.4667,9.1333,,,31.3,31600000.0,31622777.0,,AODC,,direct,8.0,8.1,,217.0,0.006,577,,,,,0.000603,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,75.5899963,75.0,8.0,2.5,2.566666667,3.8,2.546633277,3.770340177,major_=>300_mm/a,major,high,M-,orogen,orogen,M-,Extended_Crust,Extended_Crust high,Extended_Crust major,Extended_Crust major,major high,Extended_Crust,52.5,9.0,39.51094436645508
1,1994.0,39.5314,-107.9214,860.0,2000,856.0,60300.0,60256.0,,AODC,cells desorbed with Na pyrophosphate ,direct,43.0,,,,,710,,,,5.0,,with clay and SOC?,,,core,sandstone,sandstone,Mesaverde Group,Cretaceous,1M18 Piceance Borehole Colwell et al. 1996; Colwell et al. 2002,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,858.0,724000.0,724436.0,,AODC,cells desorbed with Na pyrophosphate ,direct,43.0,,,,,370,,,,10.0,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,859.0,603000.0,602560.0,,AODC,cells desorbed with Na pyrophosphate ,direct,43.0,,,,,140,,,,10.0,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,860.0,724000.0,724436.0,,AODC,cells desorbed with Na pyrophosphate ,direct,43.0,,,,,"4,580",,,,3.0,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,861.0,692000.0,691831.0,,AODC,cells desorbed with Na pyrophosphate ,direct,43.0,,,,,"2,480",,,,2.0,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,1996.0,603000.0,602560.0,,AODC,cells desorbed with Na pyrophosphate ,direct,81.0,,,,,390,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2090.0,1120000.0,1122018.0,,AODC,cells desorbed with Na pyrophosphate ,direct,85.0,,,,,,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2092.0,851000.0,851138.0,,AODC,cells desorbed with Na pyrophosphate ,direct,85.0,,,,,620,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2094.0,347000.0,346737.0,,AODC,cells desorbed with Na pyrophosphate ,direct,85.0,,,,,,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2094.2,355000.0,354813.0,,AODC,cells desorbed with Na pyrophosphate ,direct,85.0,,,,,930,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2094.6,1380000.0,1380384.0,,AODC,cells desorbed with Na pyrophosphate ,direct,85.0,,,,,700,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,1.0,229000000.0,229086765.0,,AODC,cells desorbed with Na pyrophosphate ,direct,14.0,,,,,,,,,,,,,,soil,soil,soil,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,1.0,44000000.0,44000000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,14.0,,,,,,,,,,,,,,soil,soil,soil,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,856.0,6700000.0,6700000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,43.0,,,,,710,,,,5.0,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,859.0,6860000.0,6860000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,43.0,,,,,140,,,,10.0,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,860.0,7510000.0,7510000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,43.0,,,,,"4,580",,,,3.0,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,861.0,13900000.0,13900000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,43.0,,,,,"2,480",,,,2.0,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2090.0,3900000.0,3900000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,85.0,7.3,,,0.47,,203.0,10.6,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2092.0,4800000.0,4800000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,85.0,,,,,620,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2094.0,3760000.0,3760000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,85.0,,,,,,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2094.2,7000000.0,7000000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,85.0,,,,,930,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,39.5314,-107.9214,,,2094.6,2940000.0,2940000.0,,DAPI,cells desorbed with Na pyrophosphate ,direct,85.0,,,,,700,,,,,,,,,core,sandstone,sandstone,,,,,,,,,109.0100021,104.0,0.823529412,2.5,2.023472851,2.912895928,1.93047585,2.779021839,shallow_<100_mm/a,shallow,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust shallow,Extended_Crust shallow,shallow low,Extended_Crust,39.5,-108.0,26.1692307692308
1,1994.0,35.1992,-107.3489,0.0,225,1.0,3630000.0,3630781.0,,Baclight,total,direct,20.0,,,,,,,,,,,,,,core,soil,soil,soil,Cretaceous,CNV  Cerro Negro - DOE meeting Salt Lake City 1995,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust,35.0,-107.5,30.4173913043478
1,1994.0,35.1992,-107.3489,0.0,,60.5,501000.0,501187.0,,Baclight,total,direct,20.0,,,,,,,,,12.5,,,,,core,shale,shale,Mancos Sh.,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust,35.0,-107.5,30.4173913043478
1,1994.0,35.1992,-107.3489,0.0,,127.3,398000.0,398107.0,,Baclight,total,direct,20.0,8.3,282.0,,0.016,,5.3,,,14.5,,,,,core,sandstone,sandstone,Two Wells Sandstone,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust,35.0,-107.5,30.4173913043478
1,1994.0,35.1992,-107.3489,0.0,,140.3,1120000.0,1122018.0,,Baclight,total,direct,20.0,,,,,,,,,9.29,,,,,core,shale,shale,Whitewater Arroyo Sh.,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust,35.0,-107.5,30.4173913043478
1,1994.0,35.1992,-107.3489,0.0,,149.2,724000.0,724436.0,,Baclight,total,direct,20.0,,,,,,,,,,,,,,core,shale,shale,Whitewater Arroyo Sh.,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust,35.0,-107.5,30.4173913043478
1,1994.0,35.1992,-107.3489,0.0,,164.2,234000.0,234423.0,,Baclight,total,direct,20.0,8.5,233.0,,0.021,,13.9,,,,,,,,core,sandstone,sandstone,Paguate Sandstone,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust,35.0,-107.5,30.4173913043478
1,1994.0,35.1992,-107.3489,0.0,,165.8,617000.0,616595.0,,Baclight,total,direct,20.0,8.5,233.0,,0.021,,13.9,,,10.0,,,,,core,sandstone,sandstone,Paguate Sandstone,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust,35.0,-107.5,30.4173913043478
1,1994.0,35.1992,-107.3489,0.0,,170.4,708000.0,707946.0,,Baclight,total,direct,20.0,8.5,233.0,,0.021,,13.9,,,6.9,,,,,core,sandstone,sandstone,Paguate Sandstone,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust,35.0,-107.5,30.4173913043478
