FID,Longitude,Latitude,Mean_HF,Median_HF,MEAN_Annual_Temp,Therm_Cond__W_per_m_K,Z85_Med_HF_km,Z122_Med_HF_km,Z85_Mean_HF_km,Z122_Mean_HF_km,rechargeDepth,Descriptio,rechargeVolume,grid_area_m2,crustTypeFull,crustType,crustTypeMin1,crustScheme2,combined_cv,combined_cr,rechargeShort,lat_int,lon_int,gradient,maxdepth
3380,-41.707,63,65.3399963,65.3399963,-6.666666667,2.5,3.252219345,4.667891296,3.252219345,4.667891296,shallow,shallow_<100_mm/a,low,49283956606,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,63,-41,37.31549072265625,3.153773950866487
3379,-46.098,63,43.9300003,98.7200012,-10.30555556,2.5,2.152552648,3.089546154,4.837241032,6.942863599,icesheet,ice_sheet,ice,49283967831,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,63,-46,24.45418930053711,5.371508008446645
3378,-50.488,63,64.1100006,65.5,-4.315789474,2.5,3.244274809,4.65648855,3.314615474,4.757448091,shallow,shallow_>=100_mm/a,high,49283956606,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high,63,-50,23.450658798217773,5.558744381756188
3377,-63.659,63,68.9700012,59.8600006,-9.454545455,2.5,3.944810579,5.490082866,3.423754669,4.76491747,shallow,shallow_<100_mm/a,low,49283967831,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,63,-63,39.37235641479492,2.989433890391493
3376,-68.049,63,68.5100021,57.3199997,-10.19354839,2.5,4.151847038,5.765594429,3.473709877,4.823877694,shallow,shallow_<100_mm/a,low,49283956606,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,63,-68,37.066009521484375,3.1749440286772868
3375,-72.439,63,71.1299973,59.2400017,-9.944444444,2.5,4.006770836,5.56821576,3.33700436,4.637440231,shallow,shallow_<100_mm/a,low,49283967831,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,63,-72,27.148923873901367,4.330446242430099
3374,-76.829,63,65.4100037,59.0499992,-9.705882353,2.5,4.009563236,5.576032351,3.619701766,5.033858542,shallow,shallow_<100_mm/a,low,49284046412,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,63,-76,40.04893493652344,2.9390567940733976
3373,-81.22,63,73.0,59.1300011,-10.55555556,2.5,4.040062311,5.60441202,3.272450533,4.53957382,shallow,shallow_<100_mm/a,low,49283967831,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,63,-81,38.84222412109375,3.0301299595285105
3372,-85.61,63,74.7699966,59.4799995,-11.61538462,2.5,4.060834962,5.615979562,3.230419587,4.467546833,shallow,shallow_<100_mm/a,low,49283956606,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,63,-85,24.86188316345215,5.152982041718728
3371,-90.0,63,67.3700027,57.8699989,-12.16666667,2.5,4.197626945,5.796037205,3.605709618,4.978724257,shallow,shallow_<100_mm/a,low,49283967831,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,63,-90,35.255130767822266,3.337563670034428
3370,-94.39,63,68.2300034,41.8699989,-11.86111111,2.5,5.783443615,7.992662684,3.549065891,4.904774456,shallow,shallow_<100_mm/a,low,49283956606,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,63,-94,18.840267181396484,6.690553707881049
3369,-98.78,63,47.3300018,42.25,-11.58333333,2.5,5.714990138,7.90433925,5.101591467,7.055954376,shallow,shallow_<100_mm/a,low,49283967831,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,63,-98,20.239845275878903,6.1999447529376965
3368,-103.171,63,47.6899986,46.1599998,-10.52777778,2.5,5.173731488,7.177630977,5.007746938,6.947356976,complex,complex_<20_mm/a,low,49283956606,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low,63,-103,17.484493255615234,7.164026230740104
3367,-107.561,63,48.1599998,43.7999992,-9.083333333,2.5,5.370053371,7.481925555,4.883893985,6.804575056,shallow,shallow_<100_mm/a,low,49283967831,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,63,-107,16.260334014892578,7.704755875033254
3366,-111.951,63,47.7400017,44.0999985,-7.71875,2.5,5.256165145,7.353670885,4.855401482,6.792979963,shallow,shallow_<100_mm/a,low,49283956606,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,63,-111,18.96378517150879,6.634313645265454
3365,-116.341,63,54.1599998,49.1699982,-6.416666667,2.5,4.647990137,6.529218597,4.219750139,5.927652656,shallow,shallow_<100_mm/a,low,49283967831,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,63,-116,31.03742027282715,4.030911151285431
3364,-120.732,63,59.6500015,55.1800003,-6.222222222,2.5,4.132938643,5.809270638,3.823227994,5.373940444,complex,complex_<20_mm/a,low,49283956606,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low,63,-120,34.60469436645508,3.6113867450204
3363,-125.122,63,58.5800018,52.7099991,-7.428571429,2.5,4.383825318,6.138710569,3.94454458,5.523581745,shallow,shallow_<100_mm/a,low,49283967831,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,63,-125,32.737796783447266,3.729209869976832
3362,-129.512,63,58.6100006,51.2799988,-8.53125,2.5,4.559830937,6.363653133,3.989560188,5.567789143,shallow,shallow_<100_mm/a,low,49284046412,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low,63,-129,32.060752868652344,3.802770344818185
3361,-133.902,63,59.9799995,54.4199982,-6.542857143,2.5,4.205386814,5.905129612,3.815557599,5.357738338,shallow,shallow_<100_mm/a,low,49283967831,Q-,orogen,orogen,orogen,orogen,orogen shallow,shallow low,63,-133,32.09784698486328,3.794838663273554
3360,-138.293,63,59.6699982,58.3699989,-6.444444444,2.5,3.916585839,5.501304046,3.831257215,5.381449988,shallow,shallow_<100_mm/a,low,49283956606,Q-,orogen,orogen,orogen,orogen,orogen shallow,shallow low,63,-138,35.10329055786133,3.43101446266726
3359,-142.683,63,77.0899963,83.75,-6.138888889,2.5,2.720563847,3.825041459,2.955600378,4.155496661,major,major_20-100_mm/a,low,49283967831,Q-,orogen,orogen,orogen,orogen,orogen major,major low,63,-142,34.730648040771484,3.455464604846444
3358,-147.073,63,67.0,67.0,-5.371428571,2.5,3.37206823,4.752665245,3.37206823,4.752665245,shallow,shallow_<100_mm/a,low,49283956606,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,63,-147,35.55363845825195,3.3422182457137177
3357,-151.463,63,99.0,99.0,-4.40625,2.5,2.257733586,3.19207702,2.257733586,3.19207702,shallow,shallow_<100_mm/a,low,49283967831,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,63,-151,32.82233810424805,3.617436026008826
3356,-155.854,63,62.5999985,60.2599983,-4.527777778,2.5,3.714229186,5.249244165,3.575390572,5.05302639,shallow,shallow_<100_mm/a,low,49283956606,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,63,-155,30.51577377319336,3.8909874414738552
3355,-160.244,63,68.3399963,61.2299995,-4.242424242,2.5,3.64373775,5.154435133,3.264648415,4.618174974,shallow,shallow_<100_mm/a,low,49283967831,M-,orogen,orogen,Extended_Crust,Extended_Crust low,Extended_Crust shallow,shallow low,63,-160,27.6132926940918,4.233375353752592
3354,-164.634,63,73.6900024,62.8899994,-3.0,2.5,3.498171444,4.968993528,2.985479615,4.24073809,shallow,shallow_<100_mm/a,low,49283956606,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,63,-164,46.97441864013672,2.5066692995628523
3353,-169.024,63,78.8099976,62.0,-4.142857143,2.5,3.594470046,5.08640553,2.827777562,4.001486518,shallow,shallow_<100_mm/a,low,49283967831,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,63,-169,46.80876159667969,2.515521535498228
3352,-173.415,63,75.6900024,61.9500008,-4.5,2.5,3.61178365,5.104923259,2.95613678,4.178226846,shallow,shallow_<100_mm/a,low,49283956606,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,63,-173,44.640872955322266,2.6374094246626227
3351,173.793,61,53.1199989,50.75,-7.071428571,2.5,4.535538353,6.358198452,4.333181028,6.074521425,shallow,shallow_<100_mm/a,low,49604853998,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,61,173,53.131256103515625,2.216742730446422
3350,169.655,61,66.4400024,58.8100014,-7.068965517,2.5,3.913831122,5.486692843,3.464364923,4.856598467,major,major_20-100_mm/a,low,49604842010,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen major,major low,61,169,28.76122283935547,3.920545428023413
3349,165.517,61,64.9700012,59.0200005,-5.516129032,2.5,3.834129459,5.401394779,3.482997051,4.906731056,shallow,shallow_<100_mm/a,low,49604482376,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,61,165,27.917709350585938,4.058596186062652
3348,161.379,61,64.7699966,60.9000015,-6.636363636,2.5,3.761755393,5.280638771,3.536991217,4.965121599,shallow,shallow_<100_mm/a,low,49604853998,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,61,161,31.016054153442383,3.6814126368293767
3347,157.241,61,67.5400009,58.8600006,-9.6875,2.5,4.021725239,5.593250877,3.504867439,4.874426201,shallow,shallow_<100_mm/a,low,49604842010,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,61,157,56.006683349609375,2.103136256775754
3346,153.103,61,68.0800018,57.75,-11.1875,2.5,4.163961039,5.765692641,3.532149583,4.8908452,shallow,shallow_<100_mm/a,low,49604482376,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,61,153,28.519166946411133,4.044170921509439
3345,148.966,61,53.0,53.0,-11.21875,2.5,4.538620283,6.283903302,4.538620283,6.283903302,shallow,shallow_<100_mm/a,low,49604853998,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,61,148,26.18798828125,4.435277554669767
3344,144.828,61,58.7000008,54.5099983,-13.15625,2.5,4.501754406,6.198690801,4.180419449,5.756228627,shallow,shallow_<100_mm/a,low,49604842010,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,61,144,26.60262107849121,4.387427470345532
3343,140.69,61,59.3899994,53.6800003,-14.58333333,2.5,4.637822875,6.360997232,4.191923486,5.749424765,shallow,shallow_<100_mm/a,low,49604842010,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,61,140,23.118968963623047,5.059188593129948
3342,136.552,61,58.4599991,52.9000015,-12.87096774,2.5,4.625281898,6.373864079,4.185381853,5.767660358,major,major_2-20_mm/a,low,49604482376,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,61,136,22.05583000183105,5.838612346978614
3341,132.414,61,50.0,50.0,-11.24137931,2.5,4.812068966,6.662068966,4.812068966,6.662068966,major,major_2-20_mm/a,low,49604853998,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,61,132,19.552515029907227,6.447449932536607
3340,128.276,61,42.0,42.0,-10.13888889,2.5,5.663029101,7.865410053,5.663029101,7.865410053,major,major_2-20_mm/a,low,49604842010,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,61,128,19.0,6.313737899116492
3339,124.138,61,59.8499985,52.9599991,-9.25,2.5,4.449112613,6.195713852,3.936925746,5.482456278,major,major_2-20_mm/a,low,49604853998,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,61,124,18.237323760986328,6.5451707976521165
3338,120.0,61,60.1199989,53.5600014,-7.84375,2.5,4.333632728,6.060667784,3.860768118,5.399357634,major,major_2-20_mm/a,low,49604482376,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low,61,120,14.961786270141602,8.056640345960053
3337,115.862,61,20.0,20.0,-8.09375,2.5,11.63671875,16.26171875,11.63671875,16.26171875,major,major_20-100_mm/a,low,49604842010,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low,61,115,7.414792537689209,12.359674474009902
3336,111.724,61,19.0,19.0,-8.388888889,2.5,12.2880117,17.15643275,12.2880117,17.15643275,major,major_2-20_mm/a,low,49604853998,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,61,111,9.247299194335938,12.373494251856435
3335,107.586,61,21.2199993,21.5,-8.15625,2.5,10.83212209,15.13444767,10.97505338,15.33414872,major,major_2-20_mm/a,low,49604482376,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,61,107,15.03070831298828,8.39408183329893
3334,103.448,61,70.0699997,54.6199989,-8.28125,2.5,4.269555652,5.963074543,3.328145083,4.648253552,major,major_2-20_mm/a,low,49604842010,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,61,103,14.671696662902832,8.464172685914058
3333,99.31,61,72.8899994,57.0,-7.361111111,2.5,4.050925926,5.673732943,3.167825212,4.436860755,major,major_20-100_mm/a,low,49604842010,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,61,99,14.349668502807615,8.719821718177693
3332,95.172,61,33.4599991,25.25,-6.40625,2.5,9.050123762,12.7134901,6.829516771,9.594011764,major,major_100-300_mm/a,high,49604853998,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high,61,95,13.917869567871094,9.06715986759628
3331,91.034,61,59.0099983,53.4399986,-4.65625,2.5,4.194248332,5.925161551,3.798349965,5.365880938,complex,complex_100-300_mm/a,high,49604482376,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton complex,complex high,61,91,19.0,6.701091247709424
3330,86.897,61,61.1500015,56.5800018,-3.46875,2.5,3.909011452,5.543864705,3.6168744,5.129548116,major,major_100-300_mm/a,high,49604842010,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high,61,86,25.24204063415528,5.028961290640282
3329,82.759,61,44.75,44.0,-3.25,2.5,5.014204545,7.116477273,4.930167598,6.997206704,major,major_100-300_mm/a,high,49604853998,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high,61,82,28.0,4.482003072731317
3328,78.621,61,59.0099983,64.75,-3.1875,2.5,3.40492278,4.833494208,3.736125341,5.303656313,major,major_100-300_mm/a,high,49604482376,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen major,major high,61,78,37.542930603027344,3.2982719956922
3327,74.483,61,58.7200012,64.0,-2.78125,2.5,3.428955078,4.874267578,3.737280663,5.31255311,major,major_100-300_mm/a,high,49604842010,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen major,major high,61,74,35.5,3.4575750052492977
3326,70.345,61,63.2700005,62.5,-2.5,2.5,3.5,4.98,3.457404746,4.919393038,major,major_100-300_mm/a,high,49604853998,D-,Platform,Platform,Craton,Craton high,Craton major,major high,61,70,33.6666666666667,3.6026294703479724
3325,66.207,61,73.0,74.0,-1.677419355,2.5,2.928291194,4.178291194,2.968404772,4.23552806,major,major_100-300_mm/a,high,49604662193,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high,61,66,49.5,2.4361624256930443
3324,62.069,61,70.3300018,65.0,-1.533333333,2.5,3.328205128,4.751282051,3.075975086,4.391203262,major,major_100-300_mm/a,high,49604842010,D-,Platform,Platform,Craton,Craton high,Craton major,major high,61,62,38.0096549987793,3.105612546808441
3323,57.931,61,47.0,47.0,-1.709677419,2.5,4.612216884,6.58030199,4.612216884,6.58030199,complex,complex_100-300_mm/a,high,49604662193,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton complex,complex high,61,57,19.326154708862305,6.172157923882663
3322,53.793,61,57.0,57.0,0.027777778,2.5,3.726851852,5.349658869,3.726851852,5.349658869,major,major_100-300_mm/a,high,49604853998,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high,61,53,25.958913803100582,4.78710225482066
3321,49.655,61,34.7000008,35.0,0.5625,2.5,6.03125,8.674107143,6.083393232,8.749099222,major,major_100-300_mm/a,high,49604662193,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high,61,49,19.951904296875,6.190732463155434
3320,45.517,61,40.0,40.0,0.84375,2.5,5.259765625,7.572265625,5.259765625,7.572265625,major,major_100-300_mm/a,high,49604662193,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high,61,45,21.788774490356445,5.553975768740962
3319,41.379,61,44.0,44.0,1.125,2.5,4.765625,6.867897727,4.765625,6.867897727,major,major_100-300_mm/a,high,49604853998,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high,61,41,20.556501388549805,6.107049209150049
3318,37.241,61,18.6700001,15.0,2.0,2.5,13.83333333,20.0,11.11408671,16.0685591,major,major_100-300_mm/a,high,49604662193,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high,61,37,25.820207595825195,4.861143632691982
3317,33.103,61,31.5799999,30.25,2.333333333,2.5,6.831955923,9.889807163,6.544226324,9.473295365,major,major_100-300_mm/a,high,49604842010,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton major,major high,61,33,17.979063034057617,6.851655488956974
3316,28.966,61,29.0,38.75,3.153846154,2.5,5.280397022,7.667493797,7.055702918,10.24535809,shallow,shallow_>=100_mm/a,high,49604674181,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton shallow,shallow high,61,28,11.483735084533691,10.404020223659275
3315,24.828,61,49.4000015,52.5,3.344827586,2.5,3.888341544,5.650246305,4.132346657,6.004816235,shallow,shallow_>=100_mm/a,high,49604842010,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high,61,24,30.49639320373535,3.980155176534263
3314,20.69,61,37.6599998,45.0,3.8,2.5,4.511111111,6.566666667,5.390334601,7.84652155,shallow,shallow_>=100_mm/a,high,49604662193,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high,61,20,21.231674194335938,5.531680210610556
3313,16.552,61,51.5400009,48.0,2.769230769,2.5,4.282852564,6.209935897,3.988686835,5.783409349,shallow,shallow_>=100_mm/a,high,49604662193,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high,61,16,23.247295379638672,5.250657911324297
3312,12.414,61,45.5400009,47.0,1.5,2.5,4.441489362,6.409574468,4.583882211,6.61506355,shallow,shallow_>=100_mm/a,high,49604853998,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high,61,12,24.313419342041016,5.098151726258538
3311,8.276,61,40.4900017,38.0,1.111111111,2.5,5.519005848,7.953216374,5.179605172,7.464119771,shallow,shallow_<100_mm/a,low,49604662193,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low,61,8,31.378250122070312,3.972692180991708
3310,4.138,61,44.3300018,44.0,5.181818182,2.5,4.535123967,6.637396694,4.501363556,6.587986526,shallow,shallow_>=100_mm/a,high,49604853998,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high,61,4,43.53350067138672,2.704344097639183
3309,0.0,61,75.2300034,61.6500015,5.714285714,2.5,3.215154597,4.715560075,2.63477704,3.864339659,shallow,shallow_>=100_mm/a,high,49604662193,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high,61,0,40.953433990478516,2.9006092511622046
3308,-8.276,61,65.9700012,65.9700012,6.0,2.5,2.993784999,4.395937467,2.993784999,4.395937467,shallow,shallow_>=100_mm/a,high,49604662193,W-,Continental_shelf/slope,Intermediate_continental/oceanic_crust,Extended_Crust,Extended_Crust high,Extended_Crust shallow,shallow high,61,-8,38.76335906982422,3.0362789739300244
